time,"I(VEX0)","I(VEX60)","I(IIN1)","I(IIN3)","I(LST|X1)","I(LST|X2)","I(LST|X3)","I(L1|X4)","I(L2|X4)","I(L3|X4)","I(LCON)","I(LST|X5)","I(LOUT)"
3.574250e-09,9.226247e-04,2.886218e-04,-1.000000e-05,1.000000e-05,6.922330e-05,9.272375e-05,-7.280048e-05,1.750289e-05,6.385406e-06,-2.426881e-05,-3.805115e-07,1.645884e-05,4.114711e-06
3.585250e-09,8.883317e-04,3.007269e-04,-1.000000e-05,1.000000e-05,6.836255e-05,8.990097e-05,-7.258816e-05,1.656588e-05,5.989416e-06,-2.489021e-05,-2.334919e-06,3.774335e-05,9.435838e-06
3.596250e-09,8.498407e-04,3.123002e-04,-1.000000e-05,1.000000e-05,6.700379e-05,8.512635e-05,-7.225073e-05,1.466381e-05,5.229193e-06,-2.629340e-05,-6.400399e-06,8.237983e-05,2.059496e-05
3.607250e-09,8.072970e-04,3.211485e-04,-1.000000e-05,1.000000e-05,6.573899e-05,7.615344e-05,-7.089285e-05,1.420295e-05,4.515729e-06,-2.598289e-05,-7.264210e-06,9.082238e-05,2.270560e-05
3.618250e-09,7.611244e-04,3.289631e-04,-1.000000e-05,1.000000e-05,6.401658e-05,5.279861e-05,-6.847084e-05,1.422568e-05,2.857640e-06,-2.474121e-05,-7.657895e-06,9.209381e-05,2.302345e-05
3.629250e-09,7.100997e-04,3.351952e-04,-1.000000e-05,1.000000e-05,6.126421e-05,2.845063e-06,-6.416663e-05,1.464734e-05,-6.629385e-07,-2.224409e-05,-8.259687e-06,9.212909e-05,2.303227e-05
3.640250e-09,6.573860e-04,3.398398e-04,-1.000000e-05,1.000000e-05,5.527854e-05,-3.462122e-06,-5.522084e-05,1.274354e-05,-1.185586e-06,-1.975628e-05,-8.198322e-06,9.220579e-05,2.305145e-05
3.651250e-09,6.002119e-04,3.428564e-04,-1.000000e-05,1.000000e-05,3.800240e-05,-3.104581e-06,-1.819979e-05,5.512141e-06,-1.720438e-06,-1.101791e-05,-7.226212e-06,9.287846e-05,2.321961e-05
3.662250e-09,5.414246e-04,3.442355e-04,-1.000000e-05,1.000000e-05,-2.108479e-06,-2.528563e-06,-5.716941e-08,-3.912032e-06,-1.055461e-06,-3.308705e-06,-8.276198e-06,9.192262e-05,2.298066e-05
3.673250e-09,4.784511e-04,3.439760e-04,-1.000000e-05,1.000000e-05,-5.648139e-06,-2.348877e-06,6.886579e-07,-4.634168e-06,-9.582237e-07,-2.770404e-06,-8.362795e-06,9.128670e-05,2.282167e-05
3.684250e-09,4.152127e-04,3.420722e-04,-1.000000e-05,1.000000e-05,-5.518406e-06,-2.215440e-06,6.882192e-07,-4.600061e-06,-9.490186e-07,-2.774583e-06,-8.323663e-06,9.094074e-05,2.273519e-05
3.695250e-09,3.481623e-04,3.385425e-04,-1.000000e-05,1.000000e-05,-6.188986e-06,-2.094046e-06,5.432683e-07,-4.697185e-06,-9.134990e-07,-2.717110e-06,-8.327793e-06,9.052659e-05,2.263165e-05
3.706250e-09,2.804366e-04,3.333849e-04,-1.000000e-05,1.000000e-05,-6.545626e-06,-2.021019e-06,6.340293e-07,-4.750905e-06,-8.944977e-07,-2.639242e-06,-8.284644e-06,8.989356e-05,2.247339e-05
3.717250e-09,2.110728e-04,3.266411e-04,-1.000000e-05,1.000000e-05,-6.554051e-06,-1.964222e-06,6.414516e-07,-4.713024e-06,-8.795732e-07,-2.596700e-06,-8.189297e-06,8.882355e-05,2.220589e-05
3.728250e-09,1.407530e-04,3.183414e-04,-1.000000e-05,1.000000e-05,-6.774383e-06,-1.914556e-06,6.261829e-07,-4.680166e-06,-8.502105e-07,-2.503528e-06,-8.033904e-06,8.693552e-05,2.173388e-05
3.739250e-09,6.966971e-05,3.085218e-04,-1.000000e-05,1.000000e-05,-6.801316e-06,-1.877519e-06,6.792670e-07,-4.560760e-06,-8.140606e-07,-2.360589e-06,-7.735409e-06,8.358130e-05,2.089532e-05
3.750250e-09,-1.580319e-06,2.972437e-04,-1.000000e-05,1.000000e-05,-6.695570e-06,-1.837287e-06,7.721727e-07,-4.310371e-06,-7.536137e-07,-2.113976e-06,-7.177960e-06,7.740082e-05,1.935020e-05
3.761250e-09,-7.296305e-05,2.845980e-04,-1.000000e-05,1.000000e-05,-6.551185e-06,-1.773583e-06,9.396838e-07,-3.801911e-06,-6.268380e-07,-1.598714e-06,-6.027463e-06,6.458451e-05,1.614613e-05
3.772250e-09,-1.439584e-04,2.705111e-04,-1.000000e-05,1.000000e-05,-6.043595e-06,-1.630292e-06,1.379807e-06,-2.527055e-06,-3.214373e-07,-3.437017e-07,-3.192194e-06,3.310339e-05,8.275848e-06
3.783250e-09,-2.142229e-04,2.548677e-04,-1.000000e-05,1.000000e-05,-5.477632e-06,-1.501343e-06,1.839823e-06,-1.100082e-06,1.815481e-08,1.052111e-06,-2.981557e-08,-2.032774e-06,-5.081936e-07
3.794250e-09,-2.835328e-04,2.384527e-04,-1.000000e-05,1.000000e-05,-5.321724e-06,-1.550805e-06,1.847185e-06,-9.760086e-07,3.480690e-08,1.132494e-06,1.912923e-07,-4.444603e-06,-1.111151e-06
3.805250e-09,-3.514378e-04,2.207364e-04,-1.000000e-05,1.000000e-05,-5.118920e-06,-1.638904e-06,1.811184e-06,-9.728241e-07,1.326256e-08,1.065442e-06,1.058803e-07,-3.394255e-06,-8.485637e-07
3.816250e-09,-4.176807e-04,2.019550e-04,-1.000000e-05,1.000000e-05,-4.836779e-06,-1.755997e-06,1.760742e-06,-9.342249e-07,-7.352490e-09,1.006222e-06,6.464508e-08,-2.809748e-06,-7.024369e-07
3.827250e-09,-4.819354e-04,1.822136e-04,-1.000000e-05,1.000000e-05,-4.443659e-06,-1.915534e-06,1.667293e-06,-8.605762e-07,-3.060264e-08,9.367626e-07,4.558374e-08,-2.442535e-06,-6.106337e-07
3.838250e-09,-5.438806e-04,1.616007e-04,-1.000000e-05,1.000000e-05,-3.863571e-06,-2.138333e-06,1.510019e-06,-7.388397e-07,-6.052438e-08,8.416280e-07,4.226393e-08,-2.190643e-06,-5.476608e-07
3.849250e-09,-6.032299e-04,1.402169e-04,-1.000000e-05,1.000000e-05,-2.976012e-06,-2.459416e-06,1.219202e-06,-5.398987e-07,-1.014661e-07,6.939877e-07,5.262281e-08,-2.006272e-06,-5.015679e-07
3.860250e-09,-6.596979e-04,1.181635e-04,-1.000000e-05,1.000000e-05,-1.459330e-06,-2.946915e-06,6.510359e-07,-1.873816e-07,-1.634371e-07,4.333142e-07,8.249549e-08,-1.861304e-06,-4.653261e-07
3.871250e-09,-7.130002e-04,9.554566e-05,-1.000000e-05,1.000000e-05,1.646032e-06,-3.744641e-06,-5.838701e-07,5.428133e-07,-2.727006e-07,-1.130401e-07,1.570726e-07,-1.727449e-06,-4.318622e-07
3.882250e-09,-7.627562e-04,7.247110e-05,-1.000000e-05,1.000000e-05,1.073097e-05,-5.200639e-06,-3.884753e-06,2.628293e-06,-5.381085e-07,-1.670449e-06,4.197358e-07,-1.520451e-06,-3.801127e-07
3.893250e-09,-8.106115e-04,4.905848e-05,-1.000000e-05,1.000000e-05,5.465915e-05,-8.072131e-06,-1.614738e-05,1.220386e-05,-1.633704e-06,-8.621590e-06,1.948565e-06,-6.302234e-07,-1.575559e-07
3.904250e-09,-8.515992e-04,2.537875e-05,-1.000000e-05,1.000000e-05,6.708977e-05,-1.430809e-05,-6.413446e-05,1.987871e-05,-1.062326e-06,-1.871665e-05,9.973335e-08,-1.590402e-06,-3.976005e-07
3.915250e-09,-8.884656e-04,1.637253e-06,-1.000000e-05,1.000000e-05,7.048154e-05,-5.018253e-05,-7.063119e-05,2.222681e-05,-3.468686e-06,-1.927693e-05,-5.188079e-07,-1.938778e-06,-4.846945e-07
3.926250e-09,-9.244585e-04,-2.216470e-05,-1.000000e-05,1.000000e-05,7.068315e-05,-9.459507e-05,-7.121779e-05,2.358450e-05,-6.545454e-06,-1.815107e-05,-1.112019e-06,-2.287273e-06,-5.718184e-07
3.937250e-09,-9.536982e-04,-4.584248e-05,-1.000000e-05,1.000000e-05,7.125657e-05,-9.616424e-05,-7.061789e-05,2.367225e-05,-6.687321e-06,-1.805553e-05,-1.070607e-06,-2.306943e-06,-5.767358e-07
3.948250e-09,-9.786486e-04,-6.928954e-05,-1.000000e-05,1.000000e-05,7.199192e-05,-9.701660e-05,-7.127724e-05,2.390533e-05,-6.748493e-06,-1.823266e-05,-1.075829e-06,-2.334293e-06,-5.835731e-07
3.959250e-09,-9.995852e-04,-9.242695e-05,-1.000000e-05,1.000000e-05,7.190002e-05,-9.737388e-05,-7.121098e-05,2.389398e-05,-6.771875e-06,-1.819749e-05,-1.075386e-06,-2.409317e-06,-6.023292e-07
3.970250e-09,-1.014889e-03,-1.151104e-04,-1.000000e-05,1.000000e-05,7.223684e-05,-9.745216e-05,-7.103099e-05,2.394298e-05,-6.790991e-06,-1.819462e-05,-1.042637e-06,-2.487789e-06,-6.219472e-07
3.981250e-09,-1.025856e-03,-1.372448e-04,-1.000000e-05,1.000000e-05,7.240675e-05,-9.735050e-05,-7.103908e-05,2.397723e-05,-6.787282e-06,-1.821272e-05,-1.022772e-06,-2.601630e-06,-6.504075e-07
3.992250e-09,-1.031814e-03,-1.587283e-04,-1.000000e-05,1.000000e-05,7.244695e-05,-9.717422e-05,-7.089465e-05,2.397076e-05,-6.778508e-06,-1.818854e-05,-9.962861e-07,-2.765453e-06,-6.913633e-07
4.003250e-09,-1.032775e-03,-1.794511e-04,-1.000000e-05,1.000000e-05,7.263637e-05,-9.697581e-05,-7.075188e-05,2.399398e-05,-6.771742e-06,-1.817903e-05,-9.567915e-07,-2.986210e-06,-7.465525e-07
4.014250e-09,-1.028863e-03,-1.993164e-04,-1.000000e-05,1.000000e-05,7.274343e-05,-9.676688e-05,-7.064644e-05,2.400911e-05,-6.759948e-06,-1.816438e-05,-9.152122e-07,-3.299296e-06,-8.248240e-07
4.025250e-09,-1.020049e-03,-2.182314e-04,-1.000000e-05,1.000000e-05,7.284625e-05,-9.653557e-05,-7.050820e-05,2.402503e-05,-6.745901e-06,-1.813804e-05,-8.589091e-07,-3.758643e-06,-9.396608e-07
4.036250e-09,-1.006321e-03,-2.361032e-04,-1.000000e-05,1.000000e-05,7.296407e-05,-9.622555e-05,-7.035033e-05,2.404901e-05,-6.724846e-06,-1.810229e-05,-7.781285e-07,-4.462304e-06,-1.115576e-06
4.047250e-09,-9.878175e-04,-2.528461e-04,-1.000000e-05,1.000000e-05,7.301135e-05,-9.573969e-05,-7.015930e-05,2.406927e-05,-6.685810e-06,-1.803975e-05,-6.562881e-07,-5.625193e-06,-1.406298e-06
4.058250e-09,-9.645976e-04,-2.683781e-04,-1.000000e-05,1.000000e-05,7.299728e-05,-9.493582e-05,-6.988553e-05,2.409858e-05,-6.615226e-06,-1.792578e-05,-4.424269e-07,-7.767151e-06,-1.941788e-06
4.069250e-09,-9.367557e-04,-2.826121e-04,-1.000000e-05,1.000000e-05,7.288989e-05,-9.359692e-05,-6.947757e-05,2.417845e-05,-6.483084e-06,-1.769433e-05,1.031444e-09,-1.239901e-05,-3.099752e-06
4.080250e-09,-9.044567e-04,-2.954177e-04,-1.000000e-05,1.000000e-05,7.268037e-05,-9.136820e-05,-6.882012e-05,2.449787e-05,-6.211986e-06,-1.711993e-05,1.165955e-06,-2.496550e-05,-6.241376e-06
4.091250e-09,-8.678436e-04,-3.070647e-04,-1.000000e-05,1.000000e-05,7.248430e-05,-8.760181e-05,-6.763507e-05,2.570816e-05,-5.590642e-06,-1.550342e-05,4.614103e-06,-6.279545e-05,-1.569886e-05
4.102250e-09,-8.271044e-04,-3.171244e-04,-1.000000e-05,1.000000e-05,7.162476e-05,-8.108958e-05,-6.634118e-05,2.627185e-05,-4.876157e-06,-1.430637e-05,7.089327e-06,-8.952769e-05,-2.238192e-05
4.113250e-09,-7.825335e-04,-3.256006e-04,-1.000000e-05,1.000000e-05,6.974499e-05,-6.668479e-05,-6.487457e-05,2.544455e-05,-3.839871e-06,-1.414944e-05,7.455239e-06,-9.169301e-05,-2.292325e-05
4.124250e-09,-7.337303e-04,-3.325631e-04,-1.000000e-05,1.000000e-05,6.639741e-05,-2.420059e-05,-6.275996e-05,2.342269e-05,-8.431423e-07,-1.456477e-05,8.014774e-06,-9.221164e-05,-2.305291e-05
4.135250e-09,-6.818659e-04,-3.379286e-04,-1.000000e-05,1.000000e-05,6.043168e-05,3.362358e-06,-5.857366e-05,2.108372e-05,1.124257e-06,-1.391785e-05,8.290134e-06,-9.213287e-05,-2.303322e-05
4.146250e-09,-6.273225e-04,-3.416849e-04,-1.000000e-05,1.000000e-05,4.183664e-05,3.200597e-06,-4.868720e-05,1.656218e-05,1.359642e-06,-1.006248e-05,7.859336e-06,-9.240706e-05,-2.310176e-05
4.157250e-09,-5.686677e-04,-3.438337e-04,-1.000000e-05,1.000000e-05,5.085919e-07,2.714798e-06,-1.251677e-05,4.987503e-06,1.474132e-06,1.156515e-06,7.618150e-06,-9.278719e-05,-2.319680e-05
4.168250e-09,-5.076856e-04,-3.442981e-04,-1.000000e-05,1.000000e-05,-6.735965e-07,2.457235e-06,4.182085e-06,2.933961e-06,1.008177e-06,4.362102e-06,8.304240e-06,-9.146109e-05,-2.286527e-05
4.179250e-09,-4.442889e-04,-3.431511e-04,-1.000000e-05,1.000000e-05,-4.104346e-07,2.255586e-06,5.600843e-06,2.823180e-06,9.434488e-07,4.591203e-06,8.357832e-06,-9.110914e-05,-2.277729e-05
4.190250e-09,-3.785700e-04,-3.403448e-04,-1.000000e-05,1.000000e-05,-6.884544e-07,2.145260e-06,6.154816e-06,2.699938e-06,9.241157e-07,4.712665e-06,8.336719e-06,-9.072510e-05,-2.268127e-05
4.201250e-09,-3.116396e-04,-3.359265e-04,-1.000000e-05,1.000000e-05,-6.324225e-07,2.056860e-06,6.185054e-06,2.689924e-06,9.103865e-07,4.695064e-06,8.295375e-06,-9.022046e-05,-2.255512e-05
4.212250e-09,-2.427039e-04,-3.299048e-04,-1.000000e-05,1.000000e-05,-5.904417e-07,1.983667e-06,6.627916e-06,2.619804e-06,8.831879e-07,4.742850e-06,8.245842e-06,-8.938653e-05,-2.234663e-05
4.223250e-09,-1.727193e-04,-3.223034e-04,-1.000000e-05,1.000000e-05,-6.405560e-07,1.936885e-06,6.726264e-06,2.544071e-06,8.636371e-07,4.710783e-06,8.118491e-06,-8.792531e-05,-2.198133e-05
4.234250e-09,-1.021694e-04,-3.131695e-04,-1.000000e-05,1.000000e-05,-6.664017e-07,1.895242e-06,6.728038e-06,2.439465e-06,8.350636e-07,4.614300e-06,7.888829e-06,-8.534892e-05,-2.133723e-05
4.245250e-09,-3.075470e-05,-3.025477e-04,-1.000000e-05,1.000000e-05,-7.095521e-07,1.855043e-06,6.795800e-06,2.243763e-06,7.841068e-07,4.451219e-06,7.479089e-06,-8.070740e-05,-2.017685e-05
